DATETIME,EI2001C,EI2001A,EI2001B,RI2001,SI2001,EI2001D,EI2002C,EI2002A,EI2002B,RI2002,SI2002,EI2002D,EI2003,EI2004,EI2005,EI2006A,EI2006B,EI2006C,EI2006D,LI5001B,ZI5001,LI5001A,WD0_PAR_AI0041,SEKI_LVL,ZI5003,LI5002A,LI5002B,LI5002C,FI6001,FI1013,WD0_PAR_AI0013,LI5004A,LI5004B,LI6002A,LI6002B,PD0_PAR_AI0001,FI7002,LI7001A,LI7001B,LI7001C,NI1005,FI7004,LI7008A,LI7008B,LI7008,ZI1008A,ZI1008B,FI7007,LI7006,WI7003A,WI7003B,LI3005A,LI3005B,PLC31_PAR_AI0006,PLC31_PAR_AI0009,PLC31_PAR_AI0121,PLC31_PAR_AI0003,FI3005,TI1007,LI3006A,LI3006B,PLC31_PAR_AI0026,PLC31_PAR_AI0029,SI3007A,PLC31_PAR_AI0023,FI3007,SI3007B,PLC31_PAR_AI0046,PLC31_PAR_AI0049,PLC31_PAR_AI0123,PLC31_PAR_AI0043,FI3008,LI3001A,LI3001B,PLC31_PAR_AI0066,PLC31_PAR_AI0069,PLC31_PAR_AI0124,PLC31_PAR_AI0063,FI3002A,FI3002B,PLC31_PAR_AI0086,PLC31_PAR_AI0089,PLC31_PAR_AI0125,PLC31_PAR_AI0083,FI3003,PLC31_PAR_AI0106,PLC31_PAR_AI0109,PLC31_PAR_AI0126,PLC31_PAR_AI0103,FI3004,TI1002,NI1002B,YI1002,CI1002,AI1002,NI1003,YI1003,XI1003,AI1003,PD0_PAR_AI0032,NI1004,YI1004,XI1004,YI1001,XI1001,NI1006,YI1006,XI1006,YI1005,FI1009A,FI1009B,LI1009,FK0_PAR_AI0091,PLC01_PAR_AI0001,PLC01_PAR_AI0002,PLC01_PAR_AI0003,PLC01_PAR_AI0004,PLC01_PAR_AI0006,PLC01_PAR_AI0007,PLC01_PAR_AI0008,PLC01_PAR_AI0009,PLC01_PAR_AI0010,PLC01_PAR_AI0005,PD0_PAR_AI0042,NI1002,PLC31_PAR_AI0122,SI3008A,SI3008B,TI1014,NI1015A,NI1015B,NI1015C,NI1015D,CL0_U3.S06_PI02,UI1012,RI1012,DI1012,PI02,PI01,NI1020,YI1020
2023/07/28 00:00:00,10.27611256,6.47765541,117.17998505,99.69194031,60.01699829,-1.13208008,0.82620227,0.05669884,1.09728003,100.15153503,54.20500183,4.18499756,2.49603081,9.22397995,0.38699999,-0.0018,2.6022079,0.00800005,2.58436823,1.74951673,0.00088,149.15794373,2.13819337,1.74958324,42.44806671,4.0092001,3.96038318,0.04726158,2023.12194824,1734.07226563,1714.71289063,-0.75000012,-0.75000012,3.39636397,3.42192054,10.86108494,1975.37609863,0.44268301,0.15743002,1.05489719,14.63804817,1775.66589355,2.15999627,2.18042016,2.18045068,100.23000336,100.21847534,285.55487061,1.7020874,5.00424147,5.18423367,2.71504498,10.33193588,-0.13648359,39.62137604,39.62005615,23.50396919,41.85912323,26.5120163,4.04944992,6.31956005,-0.05918336,0.01001651,1.83967733,0,0.02686696,1.58998394,-0.00000333,0.002096,0.00008384,0,0.05378602,4.60675955,0.00940645,0.01039947,-0.04198733,0.01961598,0,0.02076491,0.06676765,0.00000577,15.38956833,15.38998318,1.04902136,15.63636208,-0,1.6479969,1.64991999,0.11512733,1.53265977,22.41299248,1.46038425,7.30119228,70.46387482,22.79999924,0.63403839,6.99400091,0.007,17.81016159,3.31734562,0.0015,7.25135517,0.55467939,7.2838521,0.69695884,0.00155806,7.26799488,0.633358,7.33184004,1.53120017,0.13108033,211.92222595,95.59319305,0,0.036337,0.0002907,6.48133612,-3000.7331543,-4.00097752,-4.00097752,6.78876686,6.78681326,0.497684,3.31734562,1.46066666,0.01000066,0.69961596,1.21710885,24.77152443,0.02596902,0.01256102,0.01539871,0.00947097,265389,,,,265389,518,-1.18067098,7.22479391
2023/07/28 00:05:00,9.28829098,6.38907909,101.45066071,99.70000458,60.01699829,-7.60327148,0.82500005,0.0567,1.0776999,100.15968323,54.20483398,4.18499756,2.440027,8.13433647,0.38699996,-0.00103302,2.57000613,0.00800027,2.55287004,1.75102353,0.00088,150.27368164,2.16386819,1.75116479,39.81167603,4.0114789,3.96595764,0.04348509,2005.40686035,1720.33618164,1516.68908691,-0.75000012,-0.75000012,3.39639974,3.42299938,8.30159092,1978.40979004,0.44704717,0.15744354,1.05358696,10.36608505,1687.1472168,2.16849637,2.18641949,2.18649745,100.23031616,100.22187805,283.15261841,1.56500065,5.00404024,5.18404818,2.72194982,10.34039879,-0.06224103,38.99041367,38.99041367,23.31985664,41.17281723,26.47000122,4.0575161,6.28030777,-0.05161538,0.04991938,1.83806944,0,0.01933439,1.58985651,-0.02008013,0.0096,0.0096,0,0.05186172,4.60179996,0.00939871,0.04832039,-0.00998462,0.04832039,0,0.0530861,0.0030277,0.0084,15.30214405,15.31054401,1.05215251,15.49108505,-0.00199949,1.600016,1.600016,0.11156344,1.50771737,22.40487671,1.44840038,7.307127,70.47998047,22.80003166,0.63800019,6.99336195,0.00699437,17.81000137,2.7061553,0.0015,7.25700712,0.56104386,7.2823019,0.6977458,0.0018484,7.26400042,0.6425904,7.3319993,1.53206933,0.1694496,211.89801025,95.58712006,0,0,0.03661832,6.37582445,-3000.7331543,-4.00097752,-4.00097752,6.78680992,6.78290558,0.49377373,2.7061553,1.44872177,0.04991938,0.70025307,1.21828389,24.92699623,0.02507866,0.01200666,0.01539995,0.00940006,265389,,,,265389,518,-1.10002673,7.25549078
2023/07/28 00:10:00,7.64584923,6.46829987,82.9440155,99.70000458,60.01699829,-17.49597168,0.826258,0.0567,1.00581014,100.15167999,54.20566559,4.206604,2.42337132,6.25614738,0.37811598,-0.00199227,2.60031867,0.008,2.58334398,1.75398767,0.00088,154.80279541,2.21284771,1.75367761,36.27998734,4.01577663,3.9743042,0.0387832,1746.7154541,1461.98730469,1517.98864746,-0.75000012,-0.75000012,3.39059973,3.41758442,6.19447756,1960.85449219,0.44404134,0.15715225,1.04741204,7.29006386,1638.83898926,2.1815002,2.20200038,2.20200038,100.23033142,100.21839142,282.05960083,1.41753948,5.00596666,5.18601227,2.70606589,10.33408451,-0.15966694,33.80922699,33.80922699,23.23119354,35.76725006,26.36168671,4.04924011,6.27229071,-0.07990324,0.0199968,1.8399353,0,0.02386766,1.58967721,-0.000416,-0.01999988,0,0,0.04864537,4.60080004,0.00860005,0.00166657,-0.02029439,0.00166657,0,0.05992456,0.04207321,0.11224011,13.39166832,13.50390816,1.06614387,13.94540596,-0.01,1.55000007,1.55000007,0.10899268,1.47182095,22.41519547,1.47600043,7.30614567,70.42321014,22.69996834,0.63616133,6.993999,0.00660335,17.70599937,2.40879583,0.0015,7.25698757,0.56120014,7.16795444,0.6984005,0.00180008,7.26803303,0.63128597,7.3316474,1.54422259,0.14880799,211.92103577,95.59288025,0,0,0.03516484,6.45037365,-3000.7331543,-4.00097752,-4.00097752,6.78290558,6.78087425,0.49422225,2.40879583,1.47600245,0.0199968,0.69845128,1.22774386,24.74911118,0.02500128,0.01160154,0.01451071,0.0090387,265389,,,,265389,518,-1.18384016,7.25058365
2023/07/28 00:15:00,8.38500309,6.44915676,92.26080322,99.69968414,60.01699829,-12.42004395,0.82499039,0.0567288,1.07769608,100.14360809,54.20483398,4.18499756,2.41305614,7.17274332,0.37811902,-0.00183226,2.59598827,0.008,2.57917285,1.75206447,0.00088,152.99517822,2.1904645,1.75200272,38.81640244,4.01299286,3.96950316,0.04176871,1806.70593262,1521.78051758,1519.24804688,-0.75000012,-0.75000012,3.38928366,3.41480088,5.25430965,1882.56274414,0.4304269,0.15604354,1.02656806,5.51038408,1422.38684082,2.19642043,2.21650004,2.2165029,100.23006439,100.22679138,280.57293701,1.27551675,5.00420141,5.18400192,2.70480299,10.34038544,-0.09393343,34.3997612,34.39231873,22.84893227,36.33919907,26.37808228,4.05725813,6.31935024,-0.03999997,0.03998413,1.83193278,0,0.01936,1.57999992,0.0384,-0.0295968,0.0300672,0,0.0547093,4.60181379,0.00936768,0.00033345,-0.0319071,0.00000267,0,0.06352916,0.08203929,-0.0005632,13.78599739,13.79028511,1.05268323,14.18467331,-0.00000003,1.45000064,1.45000005,0.10604621,1.37983668,22.4090023,1.46016049,7.29780197,70.43615723,22.70000076,0.64016002,6.9932313,0.00620016,17.70680046,2.09183669,0.0015,7.25699949,0.56610894,7.24343252,0.69960839,0.00160794,7.25900173,0.63569999,7.33183908,1.52243721,0.16819206,211.91575623,95.59000397,0,0,0.02930404,6.44131708,-3000.7331543,-4.00097752,-4.00097752,6.77313805,6.7715745,0.49433962,2.09183669,1.46041858,0.02207988,0.69806719,1.22678602,24.78835487,0.024432,0.01163328,0.01387226,0.0090323,265389,,,,265389,518,-1.10322571,7.25123215
2023/07/28 00:20:00,6.43809366,6.49313879,68.55120087,99.70000458,59.91699982,-27.27001953,0.831002,0.0567,1.09428966,100.15992737,54.20422745,4.18499756,2.41676927,4.6830759,0.38989931,-0.00100645,2.60516191,0.0079936,2.58883405,1.75275207,0.00088,153.9883728,2.17388248,1.75215042,38.75353241,4.01219988,3.96801257,0.04144643,1630.06713867,1626.54296875,1799.65563965,-0.75000012,-0.75000012,3.38847113,3.41527367,2.63328648,1861.41760254,0.42928976,0.15477036,1.02194726,4.92870998,1327.75952148,2.23849678,2.25659657,2.25694847,100.23192596,100.21162415,0.22797914,1.15556729,5.00500727,5.18595839,2.70547509,10.33410168,-0.10200005,31.74231911,31.75160599,23.32588387,33.55205917,26.56839752,4.05335045,6.31513119,-0.04200064,0.038464,1.8300128,0,0.01999467,1.58767939,0.00000001,-0.02790462,0.00000003,0,0.05238727,4.60280466,0.00917599,-0.00032003,-0.05000062,0,0,0.02941928,0.04137188,0.29071936,12.60051346,12.89616489,1.08856177,13.77036285,0.00999987,1.29999995,1.30999935,0.09703504,1.32367313,22.40633583,1.45400023,7.30100679,70.42001343,21.09000015,0.64784002,6.99400091,0.0062,17.70983315,1.45264125,0.00174,7.2480979,0.57322735,7.11421156,0.70180035,0.00208838,7.26877499,0.6380496,7.33103895,1.53448427,0.13921152,211.92315674,95.59416199,0,0,0.00029304,6.46375418,-3000.7331543,-4.00097752,-4.00097752,6.76141596,6.75750971,0.49476141,1.45264125,1.45400035,0.03232,0.70606416,1.22645116,24.88755608,0.02380001,0.01156001,0.01403226,0.00883893,265389,,,,265389,518,-1.11922693,7.24907923
2023/07/28 00:25:00,6.05737638,6.49347019,59.54401398,99.70000458,60.01700592,-32.12145996,0.82625002,0.0567,1.0801152,100.15000153,54.2049675,4.18499756,2.49228692,4.01916409,0.38757616,-0.00036001,2.61680675,0.008,2.59919906,1.74671602,0.00088,146.37510681,2.07997346,1.74678314,45.77992249,4.00492334,3.949296,0.05335649,1803.53442383,1798.73596191,1799.93188477,-0.75000012,-0.75000012,3.38700008,3.41500235,2.92506576,1806.35803223,0.42409223,0.15393503,1.00697136,4.5400033,1447.09765625,2.25639677,2.27441955,2.27413893,100.23033142,100.22160339,0.11998325,1.16660011,5.00519896,5.18611145,2.70682979,10.32569695,-0.13016553,33.65884018,33.65418243,22.38542366,35.51731491,26.36167908,4.06405163,6.32974434,-0.058,-0.01998333,1.84761345,0,0.0232,1.58800054,0.01999987,0.00958336,0.02791616,0,0.04915836,4.60099363,0.00936006,-0.0020128,-0.02999987,0,0,0.03537852,0.00002869,-0.13998719,13.67990303,13.67951965,1.04548347,13.7771349,-0.00999997,1.46999979,1.46999979,0.11220566,1.35926771,22.41889,1.46999991,7.30613613,70.38322449,21.09000015,0.65780032,6.99332809,0.00613217,17.70599937,1.46665001,0.0015,7.26464033,0.55868006,7.16684771,0.70240539,0.00185032,7.26400089,0.62884784,7.34000015,1.53445756,0.13795206,211.92823792,95.59175873,0,0,0.00000009,6.47692299,-3000.7331543,-4.00097752,-4.00097752,6.74774408,6.74773788,0.49571869,1.46665001,1.46999943,0,0.69038421,1.21838617,24.90279007,0.02360662,0.01139872,0.01383227,0.00959869,265389,,,,265389,518,-1.07935905,7.24716663
2023/07/28 00:30:00,8.8864851,6.50502062,97.38091278,99.69839478,60.01699829,-18.578125,0.83220005,0.05684515,1.1520046,100.15039063,54.20416641,4.18499756,2.50800014,7.33303213,0.39237708,-0.001,2.61784005,0.00719872,2.59988022,1.74744225,0.00088,146.6065979,2.09857726,1.74756861,43.01167679,4.0079031,3.95700026,0.04836076,1826.3416748,1821.88818359,1799.88012695,-0.75000012,-0.75000012,3.39040613,3.41760015,3.06630373,806.00817871,0.4255774,0.13679354,1.0037272,4.66032314,2306.54516602,2.19102049,2.20900035,2.20951152,100.2315979,100.21202087,0.1199839,1.37081993,5.0042305,5.18400049,2.70515251,10.32704163,-0.13049357,34.62623978,34.62623978,22.7637825,36.65293503,26.31838989,4.06509209,6.29225922,-0.10001663,0.02,1.8316772,0,0.0215486,1.58000255,-0.00998657,-0.01791999,0,0,0.05452908,4.59248304,0.00936768,0.0299168,-0.0392672,0.0299168,0,0.05312869,0.1188944,0.0915835,13.95760059,14.04918385,1.06123161,14.49954128,0.01,0.67999989,0.68999988,0.11798914,0.99359179,22.4093647,1.50394201,7.30683851,70.42001343,21.08919334,0.66764647,6.9941287,0.00581613,17.80984116,1.50448203,0.00174,7.24800062,0.55719984,7.29900122,0.69963354,0.0018096,7.26899385,0.63436145,7.34000015,1.5302763,0.1319904,211.92315674,95.59415436,0,0,0.00146288,6.49230766,-3000.7331543,-4.00097752,-4.00097752,6.73586273,6.73211288,0.49571481,1.50448203,1.50387096,0.02,0.70601296,1.20362568,24.78600311,0.0234,0.011432,0.01380129,0.00974556,265389,,,,265389,518,-1.0998348,7.25703859
2023/07/28 00:35:00,8.71438313,6.48719835,66.9672699,99.6984024,59.91799927,15.68945313,0.823838,0.05598,1.07999539,100.14839935,54.20404053,4.18499756,2.52022338,8.62567329,0.38090318,-0.00016261,2.59709048,0.008,2.58000922,1.7483362,0.00088,149.16485596,2.10298395,1.7477473,44.62806702,4.00739956,3.95328355,0.05202766,1787.58251953,1781.09838867,1793.11657715,-0.75000012,-0.75000012,3.38879943,3.41537762,3.11657643,913.60009766,0.42482334,0.13123882,0.99888867,4.53497601,2221.37866211,2.05050349,2.06800508,2.06900334,100.23031616,100.22160339,15.09773731,1.88338411,5.00400829,5.18400049,2.69253612,10.33661747,-0.13000256,33.66782379,33.66782379,22.62010193,35.5003624,26.16838837,4.05440521,6.27769089,-0.07201345,-0.01999983,1.83033276,0,0.03058151,1.57999992,-0.0000832,0.012,0.012,0,0.05251225,4.59724092,0.00959231,0.00999989,-0.02999949,0.00999989,0,0.05858444,0.06489011,-0.02798403,13.56999969,13.56999969,1.04756105,13.69101238,-0.00999936,0.76999992,0.76999992,0.11624867,0.82592869,22.42017365,1.52839971,7.30180883,70.4200058,21.09000015,0.661192,6.99416065,0.00549987,17.8090744,1.5317843,0.0015,7.25619936,0.55238968,7.28302145,0.70687199,0.00205114,7.27280664,0.63569999,7.34003162,1.52895391,0.14496766,211.92877197,95.59561157,0,0,0.00029295,6.46373653,-3000.7331543,-4.00097752,-4.00097752,6.72232962,6.71843719,0.49571085,1.5317843,1.52871788,0,0.69812864,1.22773111,24.83642197,0.02280001,0.01139355,0.014232,0.0102,265389,,,,265389,518,-1.18013442,7.24240971
2023/07/28 00:40:00,8.86575413,6.51430607,98.63735199,99.69994354,60.01699829,-12.14123535,0.82523966,0.05670005,1.1548754,100.15807343,54.20417404,4.16339111,2.47886777,7.60149717,0.38942319,-0.001168,2.61799216,0.0079936,2.60083389,1.7543807,0.00088,154.79716492,2.24364305,1.75471926,36.15000153,4.01400518,3.97379589,0.03818033,1844.19812012,1553.32556152,1510.95654297,-0.75000012,-0.75000012,3.39259958,3.41941929,11.11941338,1604.14501953,0.4360989,0.14316176,1.00704849,15.43031979,2239.30786133,1.94000328,1.95800364,1.95869386,100.2315979,100.22039795,289.26846313,2.10100007,5.00520182,5.18400049,2.69682002,10.33235264,-0.11001357,36.57952499,36.58958054,23.82639122,39.10400009,26.11839294,4.04949999,6.27748251,-0.0296,0.028,1.83007741,0,0.02640512,1.58609271,-0.01201613,0.0004032,0.00161613,0,0.05404866,4.59434938,0.00940645,-0.00000052,-0.02239936,0.00959998,0,0.02896509,0.08163438,0.15799992,14.10201836,14.26960087,1.06765938,14.6248951,-0.018,1.28999984,1.28999984,0.11050659,0.96628231,22.41600609,1.50000024,7.3061676,70.39936066,21.29416084,0.66604662,6.99317646,0.0055,17.8100338,3.67941809,0.0015,7.25300026,0.56170493,7.31098938,0.75679356,0.00208992,7.26800108,0.63924539,7.34000015,1.53449976,0.16204801,211.90516663,95.58834839,0,0,0.03516484,6.49221992,-3000.7331543,-4.00097752,-4.00097752,6.70085478,6.69702578,0.49244449,3.67941809,1.50000024,0.03792,0.69038767,1.21993518,24.72548294,0.02224026,0.0108,0.01439999,0.01075339,265389,,,,265389,518,-1.10332906,7.24698496
2023/07/28 00:45:00,7.43384695,6.53040028,82.80001068,99.69994354,60.01699829,-18.62963867,0.83124244,0.0567,1.08287537,100.15800476,54.2049675,4.18499756,2.44704032,6.10769892,0.38999599,-0.0009744,2.6257925,0.008,2.60875225,1.74878585,0.00088,149.10098267,2.12883997,1.74918342,43.73838425,4.0079999,3.95690322,0.04896081,2018.35205078,1724.75866699,1710.10961914,-0.75000012,-0.75000012,3.39317298,3.41891241,14.24261379,1780.67382813,0.44297084,0.15113227,1.02034807,20.09993362,2340.3059082,1.87950003,1.89900362,1.89915466,100.23000336,100.21994019,290.01208496,2.05109739,5.00520182,5.18400049,2.70547771,10.33410168,-0.06009037,39.7598381,39.7598381,23.62464905,41.93215561,26.01838684,4.05834866,6.27249193,-0.05838477,0.017936,1.83159995,0,0.02734823,1.58967674,0.01999985,0.027904,0.04790385,0,0.04800611,4.58957577,0.00936799,-0.0100001,-0.00161292,0,0,0.02739304,0.02821147,-0.08846681,15.27832031,15.27832031,1.04307711,14.96038628,-0.01992013,1.44391978,1.44391978,0.11183853,1.10018098,22.41574287,1.51800239,7.2930007,70.41291046,21.29419136,0.66500634,6.99496603,0.00511921,17.80903435,4.18870449,0.0015,7.25700045,0.55930257,7.19086409,0.73379362,0.00180968,7.26704073,0.63685143,7.33584023,1.51910174,0.14424221,211.9042511,95.58707428,0,0,0,6.50769281,-3000.7331543,-4.00097752,-4.00097752,6.67741251,6.67506742,0.49377337,4.18870449,1.51801026,0.017936,0.69832063,1.22509634,25.02433586,0.02199356,0.0108,0.0138064,0.01020026,265389,,,,265389,518,-1.11690235,7.24719763
