DATETIME,EI2001C,EI2001A,EI2001B,RI2001,SI2001,EI2001D,EI2002C,EI2002A,EI2002B,RI2002,SI2002,EI2002D,EI2003,EI2004,EI2005,EI2006A,EI2006B,EI2006C,EI2006D,LI5001B,ZI5001,LI5001A,WD0_PAR_AI0041,SEKI_LVL,ZI5003,LI5002A,LI5002B,LI5002C,FI6001,FI1013,WD0_PAR_AI0013,LI5004A,LI5004B,LI6002A,LI6002B,PD0_PAR_AI0001,FI7002,LI7001A,LI7001B,LI7001C,NI1005,FI7004,LI7008A,LI7008B,LI7008,ZI1008A,ZI1008B,FI7007,LI7006,WI7003A,WI7003B,LI3005A,LI3005B,PLC31_PAR_AI0006,PLC31_PAR_AI0009,PLC31_PAR_AI0121,PLC31_PAR_AI0003,FI3005,TI1007,LI3006A,LI3006B,PLC31_PAR_AI0026,PLC31_PAR_AI0029,SI3007A,PLC31_PAR_AI0023,FI3007,SI3007B,PLC31_PAR_AI0046,PLC31_PAR_AI0049,PLC31_PAR_AI0123,PLC31_PAR_AI0043,FI3008,LI3001A,LI3001B,PLC31_PAR_AI0066,PLC31_PAR_AI0069,PLC31_PAR_AI0124,PLC31_PAR_AI0063,FI3002A,FI3002B,PLC31_PAR_AI0086,PLC31_PAR_AI0089,PLC31_PAR_AI0125,PLC31_PAR_AI0083,FI3003,PLC31_PAR_AI0106,PLC31_PAR_AI0109,PLC31_PAR_AI0126,PLC31_PAR_AI0103,FI3004,TI1002,NI1002B,YI1002,CI1002,AI1002,NI1003,YI1003,XI1003,AI1003,PD0_PAR_AI0032,NI1004,YI1004,XI1004,YI1001,XI1001,NI1006,YI1006,XI1006,YI1005,FI1009A,FI1009B,LI1009,FK0_PAR_AI0091,PLC01_PAR_AI0001,PLC01_PAR_AI0002,PLC01_PAR_AI0003,PLC01_PAR_AI0004,PLC01_PAR_AI0006,PLC01_PAR_AI0007,PLC01_PAR_AI0008,PLC01_PAR_AI0009,PLC01_PAR_AI0010,PLC01_PAR_AI0005,PD0_PAR_AI0042,NI1002,PLC31_PAR_AI0122,SI3008A,SI3008B,TI1014,NI1015A,NI1015B,NI1015C,NI1015D,CL0_U3.S06_PI02,UI1012,RI1012,DI1012,PI02,PI01,NI1020,YI1020
2023-08-24 00:00:00,6.77512932,6.51172686,75.3911438,99.69033051,59.93254089,2.11499023,0.85374242,0.05672886,1.06271911,100.14000702,54.20716095,4.18499756,2.10319972,5.38710451,0.47342008,-0.00100025,2.61412144,0.008,0.00216,1.74280727,7.38e-05,145.1194458,2.02558756,1.74248147,36.45000076,4.00608397,3.966501,0.03755505,1469.77612305,1465.80187988,1399.88000488,-0.75000012,-0.75000012,3.3816011,3.41809916,14.07260799,1229.38574219,0.21431199,0.13440225,0.58696193,6.21953869,1317.46191406,2.184937,2.2015202,2.20163894,100.24393463,100.21160889,0.11808001,1.63900089,8.55983257,9.08883858,15.73957253,0.01673009,-0.12285248,35.73112106,35.68524551,29.11460686,38.11479568,24.02000427,4.04863453,6.26782608,-0.04048194,0.01201535,1.7899971,0.0,0.02986322,1.58832312,-0.02959933,-0.019936,0.0,0.0,0.05122044,8.98339558,0.00940639,-0.00961282,0.00998656,0.00999946,0.0,0.05487071,0.0714008,0.04033276,12.33039951,12.36042881,1.15871286,12.20390892,-0.00033344,1.31999993,1.31999993,0.14818065,1.21738183,24.18556976,5.49406433,7.49702978,74.74067688,23.40096855,0.68900138,6.96601391,0.00658144,19.40583229,5.4738884,0.00174194,7.18435431,0.55161935,7.25205803,0.7455914,0.001802,7.23200035,0.65011001,7.418962,1.52240896,0.16829191,211.13600159,95.40131378,0.0,0.0,0.0,6.47912073,-3000.7331543,-4.00097752,-4.00097752,7.36507988,7.36328268,0.6163615,5.4738884,5.4941535,0.00208061,0.73998719,1.25673544,24.6234684,0.01100799,0.015,0.01520799,0.00916804,265477.0,,,,265477.0,1633.0,4.5999999,7.47540092
2023-08-24 00:01:00,6.77512932,6.51172686,75.3911438,99.69033051,59.93254089,2.11499023,0.85374242,0.05672886,1.06271911,100.14000702,54.20716095,4.18499756,2.10319972,5.38710451,0.47342008,-0.00100025,2.61412144,0.008,0.00216,1.74280727,7.38e-05,145.1194458,2.02558756,1.74248147,36.45000076,4.00608397,3.966501,0.03755505,1469.77612305,1465.80187988,1399.88000488,-0.75000012,-0.75000012,3.3816011,3.41809916,14.07260799,1229.38574219,0.21431199,0.13440225,0.58696193,6.21953869,1317.46191406,2.184937,2.2015202,2.20163894,100.24393463,100.21160889,0.11808001,1.63900089,8.55983257,9.08883858,15.73957253,0.01673009,-0.12285248,35.73112106,35.68524551,29.11460686,38.11479568,24.02000427,4.04863453,6.26782608,-0.04048194,0.01201535,1.7899971,0.0,0.02986322,1.58832312,-0.02959933,-0.019936,0.0,0.0,0.05122044,8.98339558,0.00940639,-0.00961282,0.00998656,0.00999946,0.0,0.05487071,0.0714008,0.04033276,12.33039951,12.36042881,1.15871286,12.20390892,-0.00033344,1.31999993,1.31999993,0.14818065,1.21738183,24.18556976,5.49406433,7.49702978,74.74067688,23.40096855,0.68900138,6.96601391,0.00658144,19.40583229,5.4738884,0.00174194,7.18435431,0.55161935,7.25205803,0.7455914,0.001802,7.23200035,0.65011001,7.418962,1.52240896,0.16829191,211.13600159,95.40131378,0.0,0.0,0.0,6.47912073,-3000.7331543,-4.00097752,-4.00097752,7.36507988,7.36328268,0.6163615,5.4738884,5.4941535,0.00208061,0.73998719,1.25673544,24.6234684,0.01100799,0.015,0.01520799,0.00916804,265477.0,,,,265477.0,1633.0,4.5999999,7.47540092
2023-08-24 00:02:00,6.77512932,6.51172686,75.3911438,99.69033051,59.93254089,2.11499023,0.85374242,0.05672886,1.06271911,100.14000702,54.20716095,4.18499756,2.10319972,5.38710451,0.47342008,-0.00100025,2.61412144,0.008,0.00216,1.74280727,7.38e-05,145.1194458,2.02558756,1.74248147,36.45000076,4.00608397,3.966501,0.03755505,1469.77612305,1465.80187988,1399.88000488,-0.75000012,-0.75000012,3.3816011,3.41809916,14.07260799,1229.38574219,0.21431199,0.13440225,0.58696193,6.21953869,1317.46191406,2.184937,2.2015202,2.20163894,100.24393463,100.21160889,0.11808001,1.63900089,8.55983257,9.08883858,15.73957253,0.01673009,-0.12285248,35.73112106,35.68524551,29.11460686,38.11479568,24.02000427,4.04863453,6.26782608,-0.04048194,0.01201535,1.7899971,0.0,0.02986322,1.58832312,-0.02959933,-0.019936,0.0,0.0,0.05122044,8.98339558,0.00940639,-0.00961282,0.00998656,0.00999946,0.0,0.05487071,0.0714008,0.04033276,12.33039951,12.36042881,1.15871286,12.20390892,-0.00033344,1.31999993,1.31999993,0.14818065,1.21738183,24.18556976,5.49406433,7.49702978,74.74067688,23.40096855,0.68900138,6.96601391,0.00658144,19.40583229,5.4738884,0.00174194,7.18435431,0.55161935,7.25205803,0.7455914,0.001802,7.23200035,0.65011001,7.418962,1.52240896,0.16829191,211.13600159,95.40131378,0.0,0.0,0.0,6.47912073,-3000.7331543,-4.00097752,-4.00097752,7.36507988,7.36328268,0.6163615,5.4738884,5.4941535,0.00208061,0.73998719,1.25673544,24.6234684,0.01100799,0.015,0.01520799,0.00916804,265477.0,,,,265477.0,1633.0,4.5999999,7.47540092
2023-08-24 00:03:00,6.77512932,6.51172686,75.3911438,99.69033051,59.93254089,2.11499023,0.85374242,0.05672886,1.06271911,100.14000702,54.20716095,4.18499756,2.10319972,5.38710451,0.47342008,-0.00100025,2.61412144,0.008,0.00216,1.74280727,7.38e-05,145.1194458,2.02558756,1.74248147,36.45000076,4.00608397,3.966501,0.03755505,1469.77612305,1465.80187988,1399.88000488,-0.75000012,-0.75000012,3.3816011,3.41809916,14.07260799,1229.38574219,0.21431199,0.13440225,0.58696193,6.21953869,1317.46191406,2.184937,2.2015202,2.20163894,100.24393463,100.21160889,0.11808001,1.63900089,8.55983257,9.08883858,15.73957253,0.01673009,-0.12285248,35.73112106,35.68524551,29.11460686,38.11479568,24.02000427,4.04863453,6.26782608,-0.04048194,0.01201535,1.7899971,0.0,0.02986322,1.58832312,-0.02959933,-0.019936,0.0,0.0,0.05122044,8.98339558,0.00940639,-0.00961282,0.00998656,0.00999946,0.0,0.05487071,0.0714008,0.04033276,12.33039951,12.36042881,1.15871286,12.20390892,-0.00033344,1.31999993,1.31999993,0.14818065,1.21738183,24.18556976,5.49406433,7.49702978,74.74067688,23.40096855,0.68900138,6.96601391,0.00658144,19.40583229,5.4738884,0.00174194,7.18435431,0.55161935,7.25205803,0.7455914,0.001802,7.23200035,0.65011001,7.418962,1.52240896,0.16829191,211.13600159,95.40131378,0.0,0.0,0.0,6.47912073,-3000.7331543,-4.00097752,-4.00097752,7.36507988,7.36328268,0.6163615,5.4738884,5.4941535,0.00208061,0.73998719,1.25673544,24.6234684,0.01100799,0.015,0.01520799,0.00916804,265477.0,,,,265477.0,1633.0,4.5999999,7.47540092
2023-08-24 00:04:00,6.77512932,6.51172686,75.3911438,99.69033051,59.93254089,2.11499023,0.85374242,0.05672886,1.06271911,100.14000702,54.20716095,4.18499756,2.10319972,5.38710451,0.47342008,-0.00100025,2.61412144,0.008,0.00216,1.74280727,7.38e-05,145.1194458,2.02558756,1.74248147,36.45000076,4.00608397,3.966501,0.03755505,1469.77612305,1465.80187988,1399.88000488,-0.75000012,-0.75000012,3.3816011,3.41809916,14.07260799,1229.38574219,0.21431199,0.13440225,0.58696193,6.21953869,1317.46191406,2.184937,2.2015202,2.20163894,100.24393463,100.21160889,0.11808001,1.63900089,8.55983257,9.08883858,15.73957253,0.01673009,-0.12285248,35.73112106,35.68524551,29.11460686,38.11479568,24.02000427,4.04863453,6.26782608,-0.04048194,0.01201535,1.7899971,0.0,0.02986322,1.58832312,-0.02959933,-0.019936,0.0,0.0,0.05122044,8.98339558,0.00940639,-0.00961282,0.00998656,0.00999946,0.0,0.05487071,0.0714008,0.04033276,12.33039951,12.36042881,1.15871286,12.20390892,-0.00033344,1.31999993,1.31999993,0.14818065,1.21738183,24.18556976,5.49406433,7.49702978,74.74067688,23.40096855,0.68900138,6.96601391,0.00658144,19.40583229,5.4738884,0.00174194,7.18435431,0.55161935,7.25205803,0.7455914,0.001802,7.23200035,0.65011001,7.418962,1.52240896,0.16829191,211.13600159,95.40131378,0.0,0.0,0.0,6.47912073,-3000.7331543,-4.00097752,-4.00097752,7.36507988,7.36328268,0.6163615,5.4738884,5.4941535,0.00208061,0.73998719,1.25673544,24.6234684,0.01100799,0.015,0.01520799,0.00916804,265477.0,,,,265477.0,1633.0,4.5999999,7.47540092
2023-08-24 00:05:00,5.35779858,6.47837353,56.74500656,99.69032288,60.01699829,-3.83178711,0.84870058,0.0567,1.08288562,100.14000702,54.20700073,4.18499756,2.08880496,3.91914678,0.47990397,-0.00100005,2.60700011,0.008,0.00264,1.74323285,0.00043716,146.84747314,2.04353476,1.7432065,35.31000137,4.0079031,3.9696002,0.03621097,1359.95117188,1355.21118164,1399.88000488,-0.75000012,-0.75000012,3.38200641,3.4169805,13.36661911,1339.69604492,0.22216319,0.1372,0.61250335,6.20880365,1064.81433105,2.18900347,2.20550418,2.2054615,100.2583313,100.21160889,0.12000001,1.65092015,8.56153774,9.08976746,15.73956966,0.01511989,-0.08398106,33.01440048,33.03200531,29.13244057,35.23252106,24.02160645,4.04669189,6.27125025,-0.06799667,0.03040266,1.79032207,0.0,0.03342059,1.58160317,-1.664e-05,0.00799997,0.0,0.0,0.05212779,8.97483158,0.00763206,0.0179999,5.3e-07,0.01000215,0.0,0.05077119,0.03783442,0.0743187,11.38040161,11.47359467,1.16268349,11.40415382,-0.02,1.51799941,1.50999677,0.15540718,1.34277666,24.18538857,5.61313581,7.50683928,74.71677399,23.40499306,0.68584007,6.9710021,0.0066,19.40979958,5.59697914,0.00154802,7.20200109,0.54160005,7.14443588,0.73960006,0.00179994,7.23201513,0.64589995,7.41883278,1.52918494,0.16799994,211.15400696,95.40570068,0.0,0.0,0.0,6.4505496,-3000.7331543,-4.00097752,-4.00097752,7.39438343,7.39243031,0.61587346,5.59697914,5.61400318,0.03201332,0.73962587,1.25154889,24.67696762,0.01139366,0.01482555,0.015,0.00919973,265477.0,,,,265477.0,1634.0,4.10077333,7.47900534
2023-08-24 00:06:00,5.35779858,6.47837353,56.74500656,99.69032288,60.01699829,-3.83178711,0.84870058,0.0567,1.08288562,100.14000702,54.20700073,4.18499756,2.08880496,3.91914678,0.47990397,-0.00100005,2.60700011,0.008,0.00264,1.74323285,0.00043716,146.84747314,2.04353476,1.7432065,35.31000137,4.0079031,3.9696002,0.03621097,1359.95117188,1355.21118164,1399.88000488,-0.75000012,-0.75000012,3.38200641,3.4169805,13.36661911,1339.69604492,0.22216319,0.1372,0.61250335,6.20880365,1064.81433105,2.18900347,2.20550418,2.2054615,100.2583313,100.21160889,0.12000001,1.65092015,8.56153774,9.08976746,15.73956966,0.01511989,-0.08398106,33.01440048,33.03200531,29.13244057,35.23252106,24.02160645,4.04669189,6.27125025,-0.06799667,0.03040266,1.79032207,0.0,0.03342059,1.58160317,-1.664e-05,0.00799997,0.0,0.0,0.05212779,8.97483158,0.00763206,0.0179999,5.3e-07,0.01000215,0.0,0.05077119,0.03783442,0.0743187,11.38040161,11.47359467,1.16268349,11.40415382,-0.02,1.51799941,1.50999677,0.15540718,1.34277666,24.18538857,5.61313581,7.50683928,74.71677399,23.40499306,0.68584007,6.9710021,0.0066,19.40979958,5.59697914,0.00154802,7.20200109,0.54160005,7.14443588,0.73960006,0.00179994,7.23201513,0.64589995,7.41883278,1.52918494,0.16799994,211.15400696,95.40570068,0.0,0.0,0.0,6.4505496,-3000.7331543,-4.00097752,-4.00097752,7.39438343,7.39243031,0.61587346,5.59697914,5.61400318,0.03201332,0.73962587,1.25154889,24.67696762,0.01139366,0.01482555,0.015,0.00919973,265477.0,,,,265477.0,1634.0,4.10077333,7.47900534
2023-08-24 00:07:00,5.35779858,6.47837353,56.74500656,99.69032288,60.01699829,-3.83178711,0.84870058,0.0567,1.08288562,100.14000702,54.20700073,4.18499756,2.08880496,3.91914678,0.47990397,-0.00100005,2.60700011,0.008,0.00264,1.74323285,0.00043716,146.84747314,2.04353476,1.7432065,35.31000137,4.0079031,3.9696002,0.03621097,1359.95117188,1355.21118164,1399.88000488,-0.75000012,-0.75000012,3.38200641,3.4169805,13.36661911,1339.69604492,0.22216319,0.1372,0.61250335,6.20880365,1064.81433105,2.18900347,2.20550418,2.2054615,100.2583313,100.21160889,0.12000001,1.65092015,8.56153774,9.08976746,15.73956966,0.01511989,-0.08398106,33.01440048,33.03200531,29.13244057,35.23252106,24.02160645,4.04669189,6.27125025,-0.06799667,0.03040266,1.79032207,0.0,0.03342059,1.58160317,-1.664e-05,0.00799997,0.0,0.0,0.05212779,8.97483158,0.00763206,0.0179999,5.3e-07,0.01000215,0.0,0.05077119,0.03783442,0.0743187,11.38040161,11.47359467,1.16268349,11.40415382,-0.02,1.51799941,1.50999677,0.15540718,1.34277666,24.18538857,5.61313581,7.50683928,74.71677399,23.40499306,0.68584007,6.9710021,0.0066,19.40979958,5.59697914,0.00154802,7.20200109,0.54160005,7.14443588,0.73960006,0.00179994,7.23201513,0.64589995,7.41883278,1.52918494,0.16799994,211.15400696,95.40570068,0.0,0.0,0.0,6.4505496,-3000.7331543,-4.00097752,-4.00097752,7.39438343,7.39243031,0.61587346,5.59697914,5.61400318,0.03201332,0.73962587,1.25154889,24.67696762,0.01139366,0.01482555,0.015,0.00919973,265477.0,,,,265477.0,1634.0,4.10077333,7.47900534
2023-08-24 00:08:00,5.35779858,6.47837353,56.74500656,99.69032288,60.01699829,-3.83178711,0.84870058,0.0567,1.08288562,100.14000702,54.20700073,4.18499756,2.08880496,3.91914678,0.47990397,-0.00100005,2.60700011,0.008,0.00264,1.74323285,0.00043716,146.84747314,2.04353476,1.7432065,35.31000137,4.0079031,3.9696002,0.03621097,1359.95117188,1355.21118164,1399.88000488,-0.75000012,-0.75000012,3.38200641,3.4169805,13.36661911,1339.69604492,0.22216319,0.1372,0.61250335,6.20880365,1064.81433105,2.18900347,2.20550418,2.2054615,100.2583313,100.21160889,0.12000001,1.65092015,8.56153774,9.08976746,15.73956966,0.01511989,-0.08398106,33.01440048,33.03200531,29.13244057,35.23252106,24.02160645,4.04669189,6.27125025,-0.06799667,0.03040266,1.79032207,0.0,0.03342059,1.58160317,-1.664e-05,0.00799997,0.0,0.0,0.05212779,8.97483158,0.00763206,0.0179999,5.3e-07,0.01000215,0.0,0.05077119,0.03783442,0.0743187,11.38040161,11.47359467,1.16268349,11.40415382,-0.02,1.51799941,1.50999677,0.15540718,1.34277666,24.18538857,5.61313581,7.50683928,74.71677399,23.40499306,0.68584007,6.9710021,0.0066,19.40979958,5.59697914,0.00154802,7.20200109,0.54160005,7.14443588,0.73960006,0.00179994,7.23201513,0.64589995,7.41883278,1.52918494,0.16799994,211.15400696,95.40570068,0.0,0.0,0.0,6.4505496,-3000.7331543,-4.00097752,-4.00097752,7.39438343,7.39243031,0.61587346,5.59697914,5.61400318,0.03201332,0.73962587,1.25154889,24.67696762,0.01139366,0.01482555,0.015,0.00919973,265477.0,,,,265477.0,1634.0,4.10077333,7.47900534
2023-08-24 00:09:00,5.35779858,6.47837353,56.74500656,99.69032288,60.01699829,-3.83178711,0.84870058,0.0567,1.08288562,100.14000702,54.20700073,4.18499756,2.08880496,3.91914678,0.47990397,-0.00100005,2.60700011,0.008,0.00264,1.74323285,0.00043716,146.84747314,2.04353476,1.7432065,35.31000137,4.0079031,3.9696002,0.03621097,1359.95117188,1355.21118164,1399.88000488,-0.75000012,-0.75000012,3.38200641,3.4169805,13.36661911,1339.69604492,0.22216319,0.1372,0.61250335,6.20880365,1064.81433105,2.18900347,2.20550418,2.2054615,100.2583313,100.21160889,0.12000001,1.65092015,8.56153774,9.08976746,15.73956966,0.01511989,-0.08398106,33.01440048,33.03200531,29.13244057,35.23252106,24.02160645,4.04669189,6.27125025,-0.06799667,0.03040266,1.79032207,0.0,0.03342059,1.58160317,-1.664e-05,0.00799997,0.0,0.0,0.05212779,8.97483158,0.00763206,0.0179999,5.3e-07,0.01000215,0.0,0.05077119,0.03783442,0.0743187,11.38040161,11.47359467,1.16268349,11.40415382,-0.02,1.51799941,1.50999677,0.15540718,1.34277666,24.18538857,5.61313581,7.50683928,74.71677399,23.40499306,0.68584007,6.9710021,0.0066,19.40979958,5.59697914,0.00154802,7.20200109,0.54160005,7.14443588,0.73960006,0.00179994,7.23201513,0.64589995,7.41883278,1.52918494,0.16799994,211.15400696,95.40570068,0.0,0.0,0.0,6.4505496,-3000.7331543,-4.00097752,-4.00097752,7.39438343,7.39243031,0.61587346,5.59697914,5.61400318,0.03201332,0.73962587,1.25154889,24.67696762,0.01139366,0.01482555,0.015,0.00919973,265477.0,,,,265477.0,1634.0,4.10077333,7.47900534
