DATETIME,EI2001C,EI2001A,EI2001B,RI2001,SI2001,EI2001D,EI2002C,EI2002A,EI2002B,RI2002,SI2002,EI2002D,EI2003,EI2004,EI2005,EI2006A,EI2006B,EI2006C,EI2006D,LI5001B,ZI5001,LI5001A,WD0_PAR_AI0041,SEKI_LVL,ZI5003,LI5002A,LI5002B,LI5002C,FI6001,FI1013,WD0_PAR_AI0013,LI5004A,LI5004B,LI6002A,LI6002B,PD0_PAR_AI0001,FI7002,LI7001A,LI7001B,LI7001C,NI1005,FI7004,LI7008A,LI7008B,LI7008,ZI1008A,ZI1008B,FI7007,LI7006,WI7003A,WI7003B,LI3005A,LI3005B,PLC31_PAR_AI0006,PLC31_PAR_AI0009,PLC31_PAR_AI0121,PLC31_PAR_AI0003,FI3005,TI1007,LI3006A,LI3006B,PLC31_PAR_AI0026,PLC31_PAR_AI0029,SI3007A,PLC31_PAR_AI0023,FI3007,SI3007B,PLC31_PAR_AI0046,PLC31_PAR_AI0049,PLC31_PAR_AI0123,PLC31_PAR_AI0043,FI3008,LI3001A,LI3001B,PLC31_PAR_AI0066,PLC31_PAR_AI0069,PLC31_PAR_AI0124,PLC31_PAR_AI0063,FI3002A,FI3002B,PLC31_PAR_AI0086,PLC31_PAR_AI0089,PLC31_PAR_AI0125,PLC31_PAR_AI0083,FI3003,PLC31_PAR_AI0106,PLC31_PAR_AI0109,PLC31_PAR_AI0126,PLC31_PAR_AI0103,FI3004,TI1002,NI1002B,YI1002,CI1002,AI1002,NI1003,YI1003,XI1003,AI1003,PD0_PAR_AI0032,NI1004,YI1004,XI1004,YI1001,XI1001,NI1006,YI1006,XI1006,YI1005,FI1009A,FI1009B,LI1009,FK0_PAR_AI0091,PLC01_PAR_AI0001,PLC01_PAR_AI0002,PLC01_PAR_AI0003,PLC01_PAR_AI0004,PLC01_PAR_AI0006,PLC01_PAR_AI0007,PLC01_PAR_AI0008,PLC01_PAR_AI0009,PLC01_PAR_AI0010,PLC01_PAR_AI0005,PD0_PAR_AI0042,NI1002,PLC31_PAR_AI0122,SI3008A,SI3008B,TI1014,NI1015A,NI1015B,NI1015C,NI1015D,CL0_U3.S06_PI02,UI1012,RI1012,DI1012,PI02,PI01,NI1020,YI1020
2023/08/28 00:00:00,6.88448095,6.55812073,76.60736084,99.6984024,60.01699829,3.12158203,0.84154612,0.05670005,1.00740016,100.14800262,54.20700073,4.2074585,2.14929295,5.50924349,0.38410079,-0.00020005,2.62699962,0.008,0.00199999,1.74889922,0.00086578,150.44917297,2.15164709,1.74881971,28.62999916,4.01289701,3.98099971,0.03069666,1007.1362915,1002.47802734,999.88000488,-0.75000012,-0.75000012,3.36948395,3.40409446,10.85386658,1055.20043945,0.26707786,0.13124999,0.48547801,5.14257908,1018.14898682,2.07050014,2.08408022,2.08449936,100.25805664,100.21808624,0.12000001,1.68851686,0.90619355,1.21660781,13.23714447,0.01496837,-0.08793607,24.45163536,24.45817757,29.12609291,26.16618919,25.06967926,4.04580927,6.26205778,-0.0504032,0.01198388,1.78998733,0,0.0305342,1.59633338,-0.01008,0.00001295,0.00006477,0,0.05522044,8.02680016,0.008216,-0.00992,-0.040016,0,0,0.06336153,0.06721366,0.00032012,8.4174881,8.40904236,1.15060079,8.34903717,-0,1.18199992,1.18999982,0.15549386,1.08154297,24.34324265,5.76369619,7.51578665,74.71677399,23.30015945,0.35202733,6.98083401,0.00768735,18.29996872,5.74012375,0.0015,7.2511363,0.54425585,7.28372002,0.75456852,0.002148,7.26319981,0.6380977,7.44980717,1.52570045,0.17491001,210.77983093,95.31178284,0,0,0,6.43076944,-3000.7331543,-4.00097752,-4.00097752,7.31623983,7.31428576,0.63883567,5.74012375,5.76354218,0.01991939,0.73998672,1.25993609,25.38170433,0.01996,0.01172027,0.01279974,0.00978689,265482,,,,265482,2407,8.70076942,7.50048018
2023/08/28 00:05:00,5.6281848,6.52767849,60.26238632,99.70000458,60.01699829,-3.50976563,0.84749776,0.0567,1.07700479,100.14998627,54.20783997,4.19018555,2.20614409,4.19278526,0.37499997,-0.0018,2.6232307,0.00796774,0.002,1.74760401,0.00052507,148.94766235,2.11932921,1.74760401,28.62999916,4.0127964,3.98030353,0.0301232,1000.81390381,997.11364746,999.88000488,-0.75000012,-0.75000012,3.36841655,3.40430331,10.84750938,1053.76306152,0.26865682,0.13125002,0.48896411,5.07788372,1029.59643555,2.05158496,2.06610012,2.06646132,100.25187683,100.21168518,0.16800001,1.70254004,0.90619391,1.21583259,13.23448658,0.01638052,-0.08814903,24.34203148,24.34808159,29.16144371,26.08267021,25.01000214,4.04299021,6.26605177,-0.1080128,0,1.78065598,0,0.032,1.58961582,-0.00000001,0.05998067,0.05359922,0,0.05470848,8.03000641,0.00839226,0.0020352,-0.03,0.00168141,0,0.00578143,0.06624144,-0.02398396,8.32211304,8.33768463,1.14738667,8.28753471,-0.01,1.11199987,1.11808002,0.14580083,1.0706023,24.33568764,5.79966402,7.49057341,74.84338379,23.29600143,0.35803327,6.98084068,0.00769693,18.29984093,5.77381182,0.001548,7.22362518,0.55318856,7.26560879,0.75239998,0.00210192,7.25080061,0.6447016,7.44564009,1.53696537,0.15600187,210.75776672,95.31203461,0,0,0.00000234,6.41318703,-3000.7331543,-4.00097752,-4.00097752,7.30451822,7.30061197,0.63453043,5.77381182,5.79943323,0,0.73313922,1.25199997,24.92325783,0.01953573,0.01156901,0.01300005,0.00944026,265482,,,,265482,2408,10.58700943,7.49561357
2023/08/28 00:10:00,7.69363928,6.50445127,76.32305908,99.70000458,59.9323616,33.47998047,0.84025198,0.05672881,0.99360007,100.14032745,54.20703888,4.18499756,2.16396713,5.54043818,0.36849985,-0.001,0.01815999,0.007968,0.0023264,1.74950314,0.00052516,149.8613739,2.15299654,1.7495805,28.63961411,4.01221943,3.98037767,0.03024007,1001.87463379,997.60003662,999.88000488,-0.75000012,-0.75000012,3.36961937,3.40546513,10.9750576,1058.87719727,0.26937634,0.13119401,0.49243313,4.98164558,784.61260986,2.05248427,2.06608438,2.06568265,100.25960541,100.21960449,0.16800001,1.71501696,0.90696806,1.21584618,13.22649097,0.01496891,-0.10198069,24.37209702,24.3864193,29.20333481,26.09548378,24.98160553,4.04559994,6.26600838,-0.02991678,0.020416,1.78845119,0,0.02867097,1.59641278,0.00959987,0.00998385,0.01991674,0,0.04941336,8.02641392,0.00820671,0.02993593,-0.018096,0.02198718,0,0.01463105,0.01955839,0.01999387,8.32810593,8.34962082,1.14887083,8.31744957,-0,1.14992309,1.14998448,0.14990793,1.03846276,24.33676529,5.84406471,7.51579332,74.71936035,22.90000153,0.34619328,6.98100042,0.00738003,18.29903412,5.82435083,0.00150192,7.24795341,0.54570013,7.28297138,0.74820125,0.00210968,7.24600077,0.6426,7.44900084,1.53120005,0.1617596,210.77580261,95.31496429,0.03516484,0,0.00001172,6.47692204,-3000.7331543,-4.00097752,-4.00097752,7.29475021,7.29474974,0.63736284,5.82435083,5.84415436,0.0200832,0.73193765,1.24335742,25.39307594,0.01940516,0.01160485,0.013232,0.00979201,265482,,,,265482,2409,7.79999971,7.48497629
2023/08/28 00:15:00,6.30132532,6.52949095,68.40000916,99.70000458,59.91699219,1.89013672,0.84749037,0.0567,1.0626961,100.1496048,54.20780563,4.18927002,2.15042543,4.96744394,0.37557229,-0.00100485,0.017872,0.00719355,2.60082769,1.74878001,0.00051099,149.38241577,2.13941407,1.74911606,28.63006401,4.01328039,3.9808991,0.03042732,997.2130127,992.48016357,999.831604,-0.75000012,-0.75000012,3.36832404,3.40368247,11.03410625,1060.43505859,0.26990598,0.13125002,0.49523577,5.0723877,653.21069336,2.06299996,2.07742023,2.07799649,100.25000763,100.21194458,0.12000001,1.7276001,0.90700799,1.21702921,13.22112465,0.01437527,-0.09871949,24.36151695,24.3579998,29.29991913,26.08981323,24.98000336,4.0466485,6.26085091,-0.0519168,0.0295968,1.78071964,0,0.03106564,1.58167684,-0.01008,-0.03992,0,0,0.05134038,8.0254488,0.00839233,0.00833331,-0.04000001,0.0083328,0,0.09818743,0.10244195,0.00999988,8.29802036,8.3004818,1.14722383,8.29607296,0,1.16999972,1.16999972,0.15210575,1.04757392,24.33464432,5.90968323,7.51500082,74.70399475,22.89997101,0.35320005,6.98016834,0.00739677,18.59680176,5.88288212,0.00150002,7.24780655,0.54798001,7.2739892,0.74824059,0.00210002,7.24596834,0.6456812,7.44900036,1.53450334,0.19350292,210.75915527,95.31067657,0,0.00703297,0.036337,6.47472477,-3000.7331543,-4.00097752,-4.00097752,7.29279661,7.29084349,0.63101339,5.88288212,5.90950251,0.01991987,0.73961604,1.25999749,25.10924911,0.0191616,0.0114,0.01299845,0.0095744,265482,,,,265482,2409,7.66003275,7.49147129
2023/08/28 00:20:00,5.18124104,6.53187656,55.65600586,99.70000458,60.01699829,-3.78173828,0.84606004,0.05684976,1.06260848,100.14807129,54.20796204,4.29309082,2.07596207,3.84758043,0.37501457,-0.00096774,0.018,0.00700794,2.6035614,1.74814713,0.00051381,149.41345215,2.11809564,1.74770963,28.62838554,4.01289654,3.98090315,0.03011682,996.95800781,993.28063965,999.88000488,-0.75000012,-0.75000012,3.36959958,3.40540171,11.18189907,1062.80004883,0.27099785,0.13125002,0.49768597,4.9688797,619.5814209,2.08749938,2.10101938,2.10162807,100.25161743,100.20425415,0.1776031,1.73948407,0.90603071,1.21680009,13.22932243,0.01644721,-0.11897021,24.4199276,24.41964149,29.37015152,26.17280579,24.9283905,4.04216814,6.26475286,-0.0796,-0.00000012,1.7899487,0,0.0272318,1.58806717,0.00006717,-0.00006412,0.00033587,0,0.0543253,8.02006531,0.00839971,0.00038789,-0.00000001,0.00193946,0,0.05885734,0.03332543,0.00992257,8.36951637,8.37719727,1.15767241,8.33553982,-0.01,1.11039984,1.11199987,0.14426284,1.04393661,24.34218597,5.98359394,7.5192008,74.8239975,24.19092751,0.35600004,6.98099995,0.00731603,18.60077667,5.95858479,0.0015,7.24302149,0.55572003,7.28459597,0.74639487,0.0023304,7.24607086,0.642551,7.44903231,1.53450942,0.14500831,210.78799438,95.31623077,0,0,0.00029304,6.48351669,-3000.7331543,-4.00097752,-4.00097752,7.27716827,7.27521324,0.63296705,5.95858479,5.98325443,0,0.73327553,1.25999999,25.47393608,0.01920645,0.0114,0.0126,0.00975489,265482,,,,265482,2410,9.89677048,7.48992968
2023/08/28 00:25:00,6.29966211,6.53129292,68.40001678,99.69200897,60.01699829,-2.42956543,0.84629017,0.05684999,1.07988393,100.14833832,54.20796585,4.29742432,2.08860993,4.89640474,0.3749041,-0.00196768,0.01723328,0.00783355,2.60579395,1.74876404,0.00080946,148.26460266,2.10156679,1.74911284,28.62999916,4.01349688,3.98157978,0.03022544,998.92523193,994.4319458,999.92797852,-0.75000012,-0.75000012,3.36960053,3.40511608,11.23518848,1061.60961914,0.27202258,0.13096993,0.49987215,4.98352003,617.40802002,2.10642004,2.12100005,2.12100005,100.2502594,100.22921753,0.11808001,1.75000322,0.90603876,1.21564794,13.2216177,0.01469998,-0.08000012,24.39999199,24.39999199,29.31102371,26.10167313,24.98000336,4.03805113,6.26720619,-0.03169664,0.0199168,1.78966427,0,0.02880107,1.58039927,-0.00799999,-0.05838323,0,0,0.0549583,8.02579403,0.00820831,-0.00961601,-0.04001296,0,0,0.02614572,0.09085383,0,8.30750084,8.30750084,1.1466521,8.29001427,-0.00001587,1.15999937,1.15999937,0.15070525,1.05295646,24.32756424,5.99808073,7.52386665,74.72467041,24.19483948,0.34800649,6.97520828,0.007316,18.20000076,5.96897221,0.001548,7.22455406,0.54859704,7.28600073,0.74160004,0.00210192,7.26176023,0.63828427,7.44996023,1.52813768,0.16205761,210.77024841,95.31208801,0,0,0.00731438,6.48351622,-3000.7331543,-4.00097752,-4.00097752,7.26544666,7.26544666,0.63404155,5.96897221,5.99820995,0.0199168,0.74038392,1.25833607,25.09585381,0.01920128,0.0114,0.01280005,0.00939902,265482,,,,265482,2411,8.2039938,7.49802542
2023/08/28 00:30:00,5.99019146,6.53057384,67.8164444,99.69200134,60.01619339,1.07995605,0.84145164,0.0567,1.0771153,100.14839172,54.20703125,4.18499756,2.09917068,4.69048834,0.36888072,-0.00099871,0.01799995,0.00716671,2.60292649,1.74926341,0.0008658,150.40309143,2.14152169,1.74889266,28.62999916,4.01230001,3.98030043,0.03024462,1000.49346924,996.79968262,999.88000488,-0.75000012,-0.75000012,3.36841941,3.40487933,11.2998333,1074.27563477,0.27570456,0.13153234,0.50505072,4.99761295,507.10403442,2.13100028,2.14548087,2.14500046,100.25966644,100.21968079,0.12000001,1.7609036,0.90619206,1.21599329,13.2127924,0.01436391,-0.08831733,24.43152046,24.43152046,29.283535,26.12842751,24.92194366,4.04845953,6.26969385,-0.10806002,0.01,1.78033292,0,0.03200001,1.58928049,-0.02,0.01008319,0.01008319,0,0.04503741,8.01971912,0.00862278,0.01039946,-0.008,0.01039946,0,0.06830879,0.05900202,0.02151728,8.37157822,8.39309597,1.15588677,8.28803158,0.00000051,1.21999991,1.22000039,0.1566155,1.10536933,24.3262291,6.03443909,7.52894068,74.7561264,23.30400085,0.35476908,6.9800086,0.0073,18.19919586,5.99905872,0.001502,7.21103239,0.54889691,7.28294182,0.73755962,0.00205168,7.26867867,0.64397854,7.44518518,1.53120017,0.13800807,210.77003479,95.31233215,0.00000009,0,0.00000009,6.49450588,-3000.7331543,-4.00097752,-4.00097752,7.29474974,7.29084349,0.63931656,5.99905872,6.03477955,0.01,0.73327744,1.25998473,24.95904732,0.0192,0.01120026,0.01223892,0.00923846,265482,,,,265482,2412,8.70000172,7.51169729
2023/08/28 00:35:00,6.48402929,6.50505066,72,99.70000458,60.01699829,1.8815918,0.85373044,0.05742,1.07642412,100.14168549,54.20716095,4.18585205,2.10319614,5.15533829,0.37439999,-0.00196665,0.01716641,0.00703355,2.59799337,1.74870384,0.0008096,149.20881653,2.13320279,1.74878061,28.6300106,4.01231623,3.97989702,0.03021999,1002.43066406,999.61932373,999.88000488,-0.75000012,-0.75000012,3.37009954,3.4053998,11.45522213,1079.13635254,0.27787429,0.1315888,0.50994945,4.98003578,450.77209473,2.17001605,2.18490005,2.18454218,100.24232483,100.21321869,0.12040244,1.77595603,0.90604001,1.21579349,13.22123528,0.01464839,-0.10525335,24.50087547,24.50087547,29.28577995,26.22451782,24.92998505,4.05032396,6.2701087,-0.04033869,0.02831975,1.78960323,0,0.02528003,1.58838654,-0.00959923,-0.02799667,0,0,0.05399131,8.01980114,0.00844645,0.0200159,-0.04193524,0.0200159,0,0.02087828,0.07345982,-0.01193602,8.3404808,8.3404808,1.14547682,8.29903126,-0.0000672,1.2299999,1.2299999,0.15691563,1.10024607,24.3263588,6.0818367,7.50096989,74.72006226,23.30000687,0.3401936,6.98020029,0.0073,18.40000153,6.04934692,0.00174,7.25163937,0.54570001,7.26031256,0.73742551,0.00210002,7.27299929,0.64135164,7.44407272,1.53142178,0.15024184,210.75440979,95.31004333,0,0,0.00001125,6.46813107,-3000.7331543,-4.00097752,-4.00097752,7.3025651,7.3006115,0.63835895,6.04934692,6.08189011,0.02831975,0.73352003,1.25193608,25.2596283,0.01903845,0.011168,0.01255979,0.00936,265482,,,,265482,2413,8.8760004,7.48203802
2023/08/28 00:40:00,11.6067934,6.47578144,125.97120667,99.70000458,59.91699982,26.54882813,0.84750003,0.0567,1.07700384,100.14961243,54.20700073,4.18585205,2.15267205,10.34417248,0.37199998,-0.001,0.01799232,0.00719969,2.57727337,1.74928331,0.00051381,150.20095825,2.15040398,1.7488966,28.63000298,4.01219893,3.9792192,0.03021909,1138.6394043,848.97406006,714.27947998,-0.75000012,-0.75000012,3.37070346,3.4066627,13.5031786,123.5967865,0.2698499,0.10857,0.50154936,6.83373642,395.34405518,2.18391943,2.1989193,2.19867945,100.25193024,100.21360779,285.99264526,1.93669665,0.90619975,1.21680009,13.22293758,0.01478126,-0.12912017,26.72956848,26.71910667,28.11829376,28.52789116,24.93000031,4.04560184,6.27619219,-0.10007741,-0.0004,1.78832269,0,0.03522557,1.58161378,-0,-0.00001654,0,0,0.04797853,8.02006531,0.00859353,0.08031677,0.01984318,0.10399885,0,0.05544852,0.09604748,-0.16998671,9.37704182,9.30608273,1.12526286,8.88176918,-0.0003968,0.17000002,0.17000012,0.18966569,0.59261811,24.31987381,6.14199781,7.52002048,74.70066833,24.19092751,0.35599363,6.97119379,0.00730333,18.40000153,6.28704691,0.00150038,7.24716854,0.5520826,7.2797904,0.7320323,0.0020977,7.27296734,0.64020163,7.44900036,1.52591133,0.17979831,210.77096558,95.31213379,0,0,0.00146518,6.43516588,-3000.7331543,-4.00097752,-4.00097752,7.29873466,7.29857874,0.64125049,6.28704691,6.14199114,0,0.73993611,1.25940859,25.04195786,0.01919334,0.0109936,0.0125998,0.00956772,265482,,,,265482,2413,8.49600029,7.50130844
2023/08/28 00:45:00,7.7589941,6.53129959,87.55860901,99.6984024,60.01699829,-15.87597656,0.84624243,0.05670115,1.01949704,100.14167023,54.20719147,4.18585205,2.16476798,6.67521667,0.38158083,-0.00023328,2.62384677,0.008,2.60439372,1.75517035,0.00051042,154.96157837,2.25288177,1.75545502,21.53007889,4.01891994,3.99168444,0.02574432,1005.4375,708.07440186,706.91125488,-0.75000012,-0.75000012,3.37041688,3.40657949,12.12402725,218.79685974,0.26667756,0.10115,0.48929998,7.07032061,516.26000977,2.14358354,2.15898681,2.15927982,100.25801086,100.21360779,292.76177979,2.2549789,0.90603876,1.21680033,13.21284676,0.01303355,-0.09082276,24.63993645,24.63967896,29.45852852,26.39195633,24.92974091,4.04213476,6.27120018,-0.06008253,-0.00032,1.78032291,0,0.0352,1.58159995,0.00000066,-0.02000323,0.00000332,0,0.04867708,8.01619244,0.00844763,-0.00001588,-0.02008,0,0,0.01397781,0.02155867,0.15991616,8.43057632,8.59246063,1.18035769,8.66125488,-0.01,0.21999998,0.21999998,0.13863818,0.3159655,24.3288784,6.13401318,7.51343966,74.71664429,24.19096565,0.34816003,6.97183323,0.0073,18.39599991,6.37536049,0.0015,7.25684452,0.55246007,7.28667068,0.73496002,0.00214802,7.26400042,0.64045495,7.49983215,1.53225541,0.14495039,210.77000427,95.31209564,0,0,0.00005814,6.4769187,-3000.7331543,-4.00097752,-4.00097752,7.27519798,7.2732439,0.640293,6.37536049,6.13404179,0,0.73361015,1.25974143,25.18377686,0.01903201,0.01103201,0.01279974,0.0098384,265482,,,,265482,2414,8.51331043,7.49903059
